;EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
10727;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;340170.0;293250.0;33039.0;25025.0;9282.0;1955.0;1.0;0.0;0.0;0.0;174.0;16900.0;4.91667;0.0
10728;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;930.0;3.0;0.0;0.0;0.0;2752640.0;1818150.0;267209.0;153936.0;64982.0;15640.0;8.0;0.0;0.0;0.0;1408.0;136682.0;24.2333;8992.0
10730;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;16747.0;341.0;23240.0;1104.0;0.0;41172000.0;36675900.0;4878160.0;3149000.0;1000060.0;199290.0;91.0;50895600.0;2417760.0;0.0;18800.0;2227470.0;309.0;158654.0
10731;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4463.0;61.0;2014.0;11.0;0.0;11861900.0;9898930.0;1171620.0;828017.0;303937.0;68758.0;31.0;4467050.0;24398.0;0.0;5348.0;528235.0;105.35;36584.0
10732;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJU;JUAZEIRO DO NORTE;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6784.0;84.0;0.0;0.0;0.0;14860700.0;13296600.0;1624230.0;1141510.0;414646.0;86240.0;44.0;0.0;0.0;0.0;7582.0;828691.0;133.067;73615.0
10733;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3870.0;389.0;1.0;0.0;0.0;0.0;0.0;0.0;1.01667;0.0
10734;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7909.0;69.0;28195.0;346.0;0.0;3900890.0;3076600.0;387571.0;268437.0;199960.0;22951.0;59.0;10967900.0;134594.0;0.0;10028.0;996355.0;71.2333;68781.0
10735;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;SBJV;JOINVILLE;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;0.0;1.0;0.0;0.0;0.0;140.0;16400.0;0.333333;0.0
10736;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;135622.0;119105.0;17063.0;11915.0;24207.0;581.0;7.0;1528440.0;83.0;0.0;1634.0;205600.0;5.31667;0.0
10737;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2374.0;84.0;1.0;0.0;0.0;0.0;0.0;0.0;0.85;0.0
10738;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;29400.0;27720.0;3080.0;2421.0;2176.0;168.0;2.0;90132.0;0.0;0.0;350.0;36674.0;1.4;0.0
10739;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;12357.0;192.0;1485.0;400.0;0.0;6845830.0;5881930.0;693663.0;506017.0;311450.0;40936.0;86.0;706860.0;190400.0;0.0;14382.0;1457350.0;103.017;134887.0
10740;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2754.0;458.0;1.0;0.0;0.0;0.0;0.0;0.0;1.15;0.0
10741;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBLO;LONDRINA;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8243.0;163.0;13666.0;159.0;0.0;4721980.0;3775290.0;458347.0;313695.0;186127.0;27022.0;59.0;6259030.0;72822.0;0.0;10310.0;1000790.0;69.65;53096.0
10742;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMA;MARABÁ;PA;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4421.0;20.0;8541.0;6.0;0.0;6326200.0;5194680.0;615512.0;447634.0;179472.0;36425.0;31.0;10035700.0;7050.0;0.0;5384.0;523852.0;59.5667;40859.0
10743;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2944.0;565.0;1.0;0.0;0.0;0.0;0.0;0.0;1.45;0.0
10745;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10059.0;122.0;2635.0;287.0;0.0;6899780.0;5683340.0;788964.0;490454.0;266707.0;35030.0;62.0;1488780.0;162155.0;0.0;12212.0;1396420.0;82.7833;111051.0
10746;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;660.0;0.0;2.0;0.0;0.0;0.0;396.0;43900.0;0.85;0.0
10747;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;89408.0;28448.0;8585.0;2206.0;5882.0;508.0;1.0;0.0;0.0;0.0;176.0;16900.0;1.93333;0.0
10748;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMG;MARINGÁ;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2692.0;47.0;5592.0;99.0;0.0;2651380.0;1469830.0;259598.0;120622.0;94686.0;15288.0;28.0;3053230.0;54054.0;0.0;4856.0;475473.0;36.05;13448.0
10749;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4794.0;325.0;1.0;0.0;0.0;0.0;0.0;0.0;1.21667;0.0
10750;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7215.0;798.0;1.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0
10751;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4125.0;41.0;0.0;0.0;0.0;3591000.0;3291750.0;385907.0;277187.0;135241.0;23142.0;29.0;0.0;0.0;0.0;4500.0;483600.0;42.2333;37991.0
10752;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1728.0;0.0;1.0;0.0;0.0;0.0;140.0;16400.0;0.716667;0.0
10753;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMK;MONTES CLAROS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;215.0;0.0;0.0;0.0;0.0;258736.0;177160.0;27438.0;14566.0;8130.0;1648.0;2.0;0.0;0.0;0.0;314.0;33300.0;3.03333;1553.0
10754;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8149.0;62.0;2217.0;151.0;0.0;13795300.0;12166500.0;1489840.0;1020910.0;333062.0;71664.0;48.0;3309980.0;225443.0;0.0;9240.0;997896.0;116.317;70424.0
10755;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;362448.0;251700.0;45306.0;21382.0;11768.0;1678.0;1.0;135918.0;0.0;0.0;216.0;27000.0;3.56667;0.0
10757;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27597.0;345.0;4064.0;236.0;0.0;58467800.0;52986200.0;6837340.0;4470550.0;1444910.0;288000.0;150.0;7802880.0;453120.0;0.0;30452.0;3561120.0;452.15;254613.0
10758;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;419868.0;389052.0;52002.0;33096.0;12556.0;1926.0;1.0;0.0;0.0;0.0;218.0;27000.0;3.48333;0.0
10759;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9228.0;80.0;2368.0;256.0;0.0;20111200.0;17976100.0;2043360.0;1507260.0;547903.0;120776.0;62.0;4612860.0;498688.0;0.0;10324.0;1048960.0;192.15;79296.0
10760;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1646.0;8.0;971.0;0.0;0.0;752752.0;541534.0;72713.0;44593.0;28567.0;4277.0;13.0;319459.0;0.0;0.0;2288.0;221017.0;11.3833;11146.0
10761;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;118.0;0.0;265.0;0.0;0.0;313896.0;212872.0;30487.0;18251.0;8400.0;1804.0;1.0;478060.0;0.0;0.0;174.0;16900.0;2.65;1002.0
10762;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4548.0;4.0;14507.0;167.0;0.0;9460180.0;8204590.0;921715.0;736528.0;249744.0;54120.0;30.0;26170600.0;301268.0;0.0;5244.0;510938.0;81.3667;52676.0
10764;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2271.0;11.0;8463.0;0.0;0.0;7569980.0;6036320.0;758324.0;549269.0;206942.0;45186.0;17.0;22494700.0;0.0;0.0;2848.0;285300.0;66.4;27862.0
10765;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;333620.0;307407.0;39081.0;25907.0;14133.0;2383.0;1.0;0.0;0.0;0.0;140.0;16400.0;4.7;0.0
10766;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;27666.0;25917.0;2687.0;2466.0;5594.0;159.0;1.0;284451.0;0.0;0.0;174.0;16900.0;1.8;0.0
10767;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;330.0;7.0;1789.0;0.0;0.0;76734.0;73647.0;7452.0;6037.0;3748.0;441.0;1.0;0.0;0.0;0.0;174.0;16900.0;1.51667;2662.0
10768;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;17280.0;229.0;50357.0;294.0;0.0;9042260.0;7620480.0;899338.0;670963.0;441296.0;52920.0;120.0;22207400.0;129654.0;0.0;20504.0;2039530.0;148.4;175231.0
10769;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;660.0;0.0;2.0;0.0;0.0;0.0;348.0;33800.0;0.45;0.0
10770;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBNF;NAVEGANTES;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22697.0;315.0;44245.0;50.0;0.0;11891700.0;9396560.0;1182980.0;787471.0;463745.0;69966.0;169.0;18317400.0;20700.0;0.0;28724.0;2857680.0;173.017;155801.0
10771;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9061.0;124.0;30001.0;302.0;0.0;17873300.0;14542900.0;1864580.0;1267460.0;429304.0;97905.0;61.0;48151600.0;484710.0;0.0;11136.0;1161750.0;151.05;80138.0
10772;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4265.0;69.0;7422.0;0.0;0.0;2870780.0;2277510.0;281427.0;187361.0;94603.0;16554.0;31.0;3963350.0;0.0;0.0;5376.0;527051.0;35.0333;23593.0
10773;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;162.0;3.0;104.0;0.0;0.0;195228.0;181764.0;18961.0;14404.0;4434.0;1122.0;1.0;116688.0;0.0;0.0;174.0;16900.0;2.6;584.0
10774;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9494.0;69.0;23119.0;0.0;0.0;11956000.0;10652300.0;1176500.0;903313.0;319699.0;68442.0;61.0;25939500.0;0.0;0.0;10656.0;1048610.0;111.567;69953.0
10775;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5213.0;866.0;1.0;0.0;0.0;0.0;0.0;0.0;1.71667;0.0
10776;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;357.0;4.0;375.0;0.0;0.0;150684.0;138560.0;16076.0;11621.0;5469.0;866.0;1.0;0.0;0.0;0.0;174.0;18564.0;3.1;3171.0
10777;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;39368.0;828.0;99066.0;3641.0;0.0;40170300.0;34092700.0;4624720.0;2984970.0;1325600.0;205242.0;237.0;85791200.0;3153110.0;0.0;46386.0;5340370.0;405.283;395313.0
10778;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;190532.0;172178.0;23598.0;14771.0;8372.0;874.0;1.0;327750.0;0.0;0.0;218.0;27000.0;2.38333;0.0
10779;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;717.0;0.0;2.0;0.0;0.0;0.0;390.0;43900.0;0.6;0.0
10780;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7422.0;1676.0;2.0;0.0;0.0;0.0;0.0;0.0;3.06667;0.0
10781;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36653.0;803.0;61611.0;372.0;0.0;35553000.0;30715200.0;3507900.0;2564380.0;1064660.0;206986.0;247.0;51630000.0;311736.0;0.0;42426.0;4186100.0;383.167;249676.0
10782;TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;1970-01-01 00:00:00.000002025;1970-01-01 00:00:00.000000001;SBPF;PASSO FUNDO;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0.0;0.0;0.0;0.0;0.0;76384.0;68572.0;7334.0;5782.0;5662.0;434.0;1.0;0.0;0.0;0.0;176.0;16900.0;1.88333;0.0
